index,region_name,region_type,area_name,area_type,city
347068,РОСТОВСКАЯ,ОБЛАСТЬ,ТАЦИНСКИЙ,РАЙОН,ИСАЕВ
347069,РОСТОВСКАЯ,ОБЛАСТЬ,ТАЦИНСКИЙ,РАЙОН,НАДЕЖЕВКА
347070,РОСТОВСКАЯ,ОБЛАСТЬ,ТАЦИНСКИЙ,РАЙОН,УГЛЕГОРСКИЙ
347071,РОСТОВСКАЯ,ОБЛАСТЬ,ТАЦИНСКИЙ,РАЙОН,МИХАЙЛОВ
347072,РОСТОВСКАЯ,ОБЛАСТЬ,ТАЦИНСКИЙ,РАЙОН,МАСЛОВ
347073,РОСТОВСКАЯ,ОБЛАСТЬ,ТАЦИНСКИЙ,РАЙОН,КРЮКОВ
347074,РОСТОВСКАЯ,ОБЛАСТЬ,ТАЦИНСКИЙ,РАЙОН,СКОСЫРСКАЯ
347076,РОСТОВСКАЯ,ОБЛАСТЬ,ТАЦИНСКИЙ,РАЙОН,КАЧАЛИН
347077,РОСТОВСКАЯ,ОБЛАСТЬ,ТАЦИНСКИЙ,РАЙОН,ВЕРХНЕОБЛИВСКИЙ
347078,РОСТОВСКАЯ,ОБЛАСТЬ,ТАЦИНСКИЙ,РАЙОН,КОВЫЛКИН
347081,РОСТОВСКАЯ,ОБЛАСТЬ,ТАЦИНСКИЙ,РАЙОН,БЫСТРОГОРСКИЙ
347082,РОСТОВСКАЯ,ОБЛАСТЬ,ТАЦИНСКИЙ,РАЙОН,ЕРМАКОВСКАЯ
347083,РОСТОВСКАЯ,ОБЛАСТЬ,ТАЦИНСКИЙ,РАЙОН,НОВОРОССОШАНСКИЙ
347085,РОСТОВСКАЯ,ОБЛАСТЬ,ТАЦИНСКИЙ,РАЙОН,ВЕРХНЕКОЛЬЦОВ
347090,РОСТОВСКАЯ,ОБЛАСТЬ,ТАЦИНСКИЙ,РАЙОН,ЖИРНОВ
347091,РОСТОВСКАЯ,ОБЛАСТЬ,ТАЦИНСКИЙ,РАЙОН,ЖИРНОВ
347111,РОСТОВСКАЯ,ОБЛАСТЬ,МИЛЮТИНСКИЙ,РАЙОН,СУЛИНСКИЙ
347120,РОСТОВСКАЯ,ОБЛАСТЬ,МИЛЮТИНСКИЙ,РАЙОН,МИЛЮТИНСКАЯ
347122,РОСТОВСКАЯ,ОБЛАСТЬ,МИЛЮТИНСКИЙ,РАЙОН,АГРАРНЫЙ
347123,РОСТОВСКАЯ,ОБЛАСТЬ,МИЛЮТИНСКИЙ,РАЙОН,НИКОЛОВКА
347124,РОСТОВСКАЯ,ОБЛАСТЬ,МИЛЮТИНСКИЙ,РАЙОН,НИКОЛАЕВСКИЙ
347125,РОСТОВСКАЯ,ОБЛАСТЬ,МИЛЮТИНСКИЙ,РАЙОН,ПЕТРОВСКИЙ
347126,РОСТОВСКАЯ,ОБЛАСТЬ,МИЛЮТИНСКИЙ,РАЙОН,ДОБРОПОЛЬЕ
347127,РОСТОВСКАЯ,ОБЛАСТЬ,МИЛЮТИНСКИЙ,РАЙОН,СВЕТОЧ
347130,РОСТОВСКАЯ,ОБЛАСТЬ,МИЛЮТИНСКИЙ,РАЙОН,СЕЛИВАНОВСКАЯ
347131,РОСТОВСКАЯ,ОБЛАСТЬ,МИЛЮТИНСКИЙ,РАЙОН,НОВОДМИТРИЕВСКИЙ
347132,РОСТОВСКАЯ,ОБЛАСТЬ,МИЛЮТИНСКИЙ,РАЙОН,КУТЕЙНИКОВ
347133,РОСТОВСКАЯ,ОБЛАСТЬ,МИЛЮТИНСКИЙ,РАЙОН,СЕВОСТЬЯНОВ
347134,РОСТОВСКАЯ,ОБЛАСТЬ,МИЛЮТИНСКИЙ,РАЙОН,МАНЬКОВО-БЕРЕЗОВСКАЯ
347135,РОСТОВСКАЯ,ОБЛАСТЬ,МИЛЮТИНСКИЙ,РАЙОН,ОРЛОВ
347136,РОСТОВСКАЯ,ОБЛАСТЬ,МИЛЮТИНСКИЙ,РАЙОН,ШИРОКО-БАХОЛДИНСКИЙ
347137,РОСТОВСКАЯ,ОБЛАСТЬ,МИЛЮТИНСКИЙ,РАЙОН,СТЕПАНО-САВЧЕНСКИЙ
347138,РОСТОВСКАЯ,ОБЛАСТЬ,МИЛЮТИНСКИЙ,РАЙОН,ТЕРНОВОЙ
347140,РОСТОВСКАЯ,ОБЛАСТЬ,ОБЛИВСКИЙ,РАЙОН,ОБЛИВСКАЯ
347141,РОСТОВСКАЯ,ОБЛАСТЬ,ОБЛИВСКИЙ,РАЙОН,ОБЛИВСКАЯ
347142,РОСТОВСКАЯ,ОБЛАСТЬ,ОБЛИВСКИЙ,РАЙОН,ОБЛИВСКАЯ
347144,РОСТОВСКАЯ,ОБЛАСТЬ,ОБЛИВСКИЙ,РАЙОН,КАШТАНОВСКИЙ
347145,РОСТОВСКАЯ,ОБЛАСТЬ,ОБЛИВСКИЙ,РАЙОН,КРИВОВ
347148,РОСТОВСКАЯ,ОБЛАСТЬ,ОБЛИВСКИЙ,РАЙОН,ЛОБАЧЕВ
347149,РОСТОВСКАЯ,ОБЛАСТЬ,ОБЛИВСКИЙ,РАЙОН,КИРЕЕВ
347152,РОСТОВСКАЯ,ОБЛАСТЬ,ОБЛИВСКИЙ,РАЙОН,КОВЫЛЕНСКИЙ
347153,РОСТОВСКАЯ,ОБЛАСТЬ,ОБЛИВСКИЙ,РАЙОН,АЛЕКСЕЕВСКИЙ
347155,РОСТОВСКАЯ,ОБЛАСТЬ,ОБЛИВСКИЙ,РАЙОН,НЕСТЕРКИН
347160,РОСТОВСКАЯ,ОБЛАСТЬ,ОБЛИВСКИЙ,РАЙОН,СРЕДНИЙ ЧИР
347161,РОСТОВСКАЯ,ОБЛАСТЬ,ОБЛИВСКИЙ,РАЙОН,СОЛОНЕЦКИЙ
347162,РОСТОВСКАЯ,ОБЛАСТЬ,ОБЛИВСКИЙ,РАЙОН,СИВОЛОБОВ
347163,РОСТОВСКАЯ,ОБЛАСТЬ,ОБЛИВСКИЙ,РАЙОН,КАРАИЧЕВ
347164,РОСТОВСКАЯ,ОБЛАСТЬ,ОБЛИВСКИЙ,РАЙОН,ЛЕОНОВ
347165,РОСТОВСКАЯ,ОБЛАСТЬ,ОБЛИВСКИЙ,РАЙОН,АЛЕКСАНДРОВСКИЙ
347167,РОСТОВСКАЯ,ОБЛАСТЬ,ОБЛИВСКИЙ,РАЙОН,НОВОПОЛЕЕВСКИЙ
347168,РОСТОВСКАЯ,ОБЛАСТЬ,ОБЛИВСКИЙ,РАЙОН,СОСНОВЫЙ
347180,РОСТОВСКАЯ,ОБЛАСТЬ,СОВЕТСКИЙ,РАЙОН,СОВЕТСКАЯ
347182,РОСТОВСКАЯ,ОБЛАСТЬ,СОВЕТСКИЙ,РАЙОН,ЧИСТЯКОВО
347184,РОСТОВСКАЯ,ОБЛАСТЬ,СОВЕТСКИЙ,РАЙОН,ОСИНОВСКИЙ
347185,РОСТОВСКАЯ,ОБЛАСТЬ,СОВЕТСКИЙ,РАЙОН,ЧИРСКИЙ
347186,РОСТОВСКАЯ,ОБЛАСТЬ,СОВЕТСКИЙ,РАЙОН,КАЛАЧ-КУРТЛАК
347196,РОСТОВСКАЯ,ОБЛАСТЬ,СОВЕТСКИЙ,РАЙОН,УСТЬ-ГРЯЗНОВСКИЙ
347197,РОСТОВСКАЯ,ОБЛАСТЬ,СОВЕТСКИЙ,РАЙОН,ПЕТРОВО
347200,РОСТОВСКАЯ,ОБЛАСТЬ,МОРОЗОВСКИЙ,РАЙОН,ШИРОКО-АТАМАНОВСКИЙ
347201,РОСТОВСКАЯ,ОБЛАСТЬ,МОРОЗОВСКИЙ,РАЙОН,КОМСОМОЛЬСКИЙ
347202,РОСТОВСКАЯ,ОБЛАСТЬ,МОРОЗОВСКИЙ,РАЙОН,ВОЛЬНО-ДОНСКАЯ
347203,РОСТОВСКАЯ,ОБЛАСТЬ,МОРОЗОВСКИЙ,РАЙОН,КОСТИНО-БЫСТРЯНСКИЙ
347204,РОСТОВСКАЯ,ОБЛАСТЬ,МОРОЗОВСКИЙ,РАЙОН,ВОЗНЕСЕНСКИЙ
347205,РОСТОВСКАЯ,ОБЛАСТЬ,МОРОЗОВСКИЙ,РАЙОН,ДОНСКОЙ
347210,РОСТОВСКАЯ,ОБЛАСТЬ,МОРОЗОВСКИЙ,РАЙОН,МОРОЗОВСК
347211,РОСТОВСКАЯ,ОБЛАСТЬ,МОРОЗОВСКИЙ,РАЙОН,МОРОЗОВСК
347214,РОСТОВСКАЯ,ОБЛАСТЬ,МОРОЗОВСКИЙ,РАЙОН,МОРОЗОВСК
347220,РОСТОВСКАЯ,ОБЛАСТЬ,МОРОЗОВСКИЙ,РАЙОН,ВЛАДИМИРОВ
347221,РОСТОВСКАЯ,ОБЛАСТЬ,МОРОЗОВСКИЙ,РАЙОН,ЧЕКАЛОВ
347222,РОСТОВСКАЯ,ОБЛАСТЬ,МОРОЗОВСКИЙ,РАЙОН,ГРУЗИНОВ
347223,РОСТОВСКАЯ,ОБЛАСТЬ,МОРОЗОВСКИЙ,РАЙОН,ВЕРБОЧКИ
347224,РОСТОВСКАЯ,ОБЛАСТЬ,МОРОЗОВСКИЙ,РАЙОН,СТАРОПЕТРОВСКИЙ
347226,РОСТОВСКАЯ,ОБЛАСТЬ,МОРОЗОВСКИЙ,РАЙОН,ВИШНЕВКА
347227,РОСТОВСКАЯ,ОБЛАСТЬ,МОРОЗОВСКИЙ,РАЙОН,ОБЩИЙ
347230,РОСТОВСКАЯ,ОБЛАСТЬ,МОРОЗОВСКИЙ,РАЙОН,ЗНАМЕНКА
347231,РОСТОВСКАЯ,ОБЛАСТЬ,МОРОЗОВСКИЙ,РАЙОН,НИКОЛАЕВ
347233,РОСТОВСКАЯ,ОБЛАСТЬ,МОРОЗОВСКИЙ,РАЙОН,АЛЕКСАНДРОВ
347235,РОСТОВСКАЯ,ОБЛАСТЬ,МОРОЗОВСКИЙ,РАЙОН,ПАРАМОНОВ
347250,РОСТОВСКАЯ,ОБЛАСТЬ,КОНСТАНТИНОВСКИЙ,РАЙОН,КОНСТАНТИНОВСК
347251,РОСТОВСКАЯ,ОБЛАСТЬ,КОНСТАНТИНОВСКИЙ,РАЙОН,КОНСТАНТИНОВСК
347252,РОСТОВСКАЯ,ОБЛАСТЬ,КОНСТАНТИНОВСКИЙ,РАЙОН,КОНСТАНТИНОВСК
347253,РОСТОВСКАЯ,ОБЛАСТЬ,КОНСТАНТИНОВСКИЙ,РАЙОН,КОНСТАНТИНОВСК
347254,РОСТОВСКАЯ,ОБЛАСТЬ,КОНСТАНТИНОВСКИЙ,РАЙОН,КОНСТАНТИНОВСК
347262,РОСТОВСКАЯ,ОБЛАСТЬ,КОНСТАНТИНОВСКИЙ,РАЙОН,НИЖНЕЖУРАВСКИЙ
347263,РОСТОВСКАЯ,ОБЛАСТЬ,КОНСТАНТИНОВСКИЙ,РАЙОН,ПОЧТОВЫЙ
347264,РОСТОВСКАЯ,ОБЛАСТЬ,КОНСТАНТИНОВСКИЙ,РАЙОН,НИЖНЕКАЛИНОВ
347265,РОСТОВСКАЯ,ОБЛАСТЬ,КОНСТАНТИНОВСКИЙ,РАЙОН,КРЮКОВ
347267,РОСТОВСКАЯ,ОБЛАСТЬ,КОНСТАНТИНОВСКИЙ,РАЙОН,ВЕДЕРНИКОВ
347268,РОСТОВСКАЯ,ОБЛАСТЬ,КОНСТАНТИНОВСКИЙ,РАЙОН,ХРЯЩЕВСКИЙ
347269,РОСТОВСКАЯ,ОБЛАСТЬ,КОНСТАНТИНОВСКИЙ,РАЙОН,УПРАЗДНО-КАГАЛЬНИЦКИЙ
347270,РОСТОВСКАЯ,ОБЛАСТЬ,КОНСТАНТИНОВСКИЙ,РАЙОН,КАМЫШНЫЙ
347271,РОСТОВСКАЯ,ОБЛАСТЬ,КОНСТАНТИНОВСКИЙ,РАЙОН,БОГОЯВЛЕНСКАЯ
347272,РОСТОВСКАЯ,ОБЛАСТЬ,КОНСТАНТИНОВСКИЙ,РАЙОН,НИКОЛАЕВСКАЯ
347273,РОСТОВСКАЯ,ОБЛАСТЬ,КОНСТАНТИНОВСКИЙ,РАЙОН,МАРИИНСКАЯ
347274,РОСТОВСКАЯ,ОБЛАСТЬ,КОНСТАНТИНОВСКИЙ,РАЙОН,БЕЛЯНСКИЙ
347275,РОСТОВСКАЯ,ОБЛАСТЬ,КОНСТАНТИНОВСКИЙ,РАЙОН,СУВОРОВ
347276,РОСТОВСКАЯ,ОБЛАСТЬ,КОНСТАНТИНОВСКИЙ,РАЙОН,СТЫЧНОВСКИЙ
347277,РОСТОВСКАЯ,ОБЛАСТЬ,КОНСТАНТИНОВСКИЙ,РАЙОН,ГАПКИН
347278,РОСТОВСКАЯ,ОБЛАСТЬ,КОНСТАНТИНОВСКИЙ,РАЙОН,ЕРМИЛОВ
347279,РОСТОВСКАЯ,ОБЛАСТЬ,КОНСТАНТИНОВСКИЙ,РАЙОН,ВЕРХНЕПОТАПОВ
347300,РОСТОВСКАЯ,ОБЛАСТЬ,ЦИМЛЯНСКИЙ,РАЙОН,ЖЕЛЕЗНОДОРОЖНЫЙ
347301,РОСТОВСКАЯ,ОБЛАСТЬ,ЦИМЛЯНСКИЙ,РАЙОН,ПАРШИКОВ
347304,РОСТОВСКАЯ,ОБЛАСТЬ,ЦИМЛЯНСКИЙ,РАЙОН,КРАСНОЯРСКАЯ
347305,РОСТОВСКАЯ,ОБЛАСТЬ,ЦИМЛЯНСКИЙ,РАЙОН,САРКЕЛ
347306,РОСТОВСКАЯ,ОБЛАСТЬ,ЦИМЛЯНСКИЙ,РАЙОН,ХОРОШЕВСКАЯ
347308,РОСТОВСКАЯ,ОБЛАСТЬ,ЦИМЛЯНСКИЙ,РАЙОН,СИНИЙ КУРГАН
347309,РОСТОВСКАЯ,ОБЛАСТЬ,ЦИМЛЯНСКИЙ,РАЙОН,СОСЕНКИ
347310,РОСТОВСКАЯ,ОБЛАСТЬ,ЦИМЛЯНСКИЙ,РАЙОН,МАРКИНСКАЯ
347311,РОСТОВСКАЯ,ОБЛАСТЬ,ЦИМЛЯНСКИЙ,РАЙОН,ЛОЗНОЙ
347312,РОСТОВСКАЯ,ОБЛАСТЬ,ЦИМЛЯНСКИЙ,РАЙОН,ЛОЗНОВСКАЯ
347313,РОСТОВСКАЯ,ОБЛАСТЬ,ЦИМЛЯНСКИЙ,РАЙОН,КАМЫШЕВСКАЯ
347314,РОСТОВСКАЯ,ОБЛАСТЬ,ЦИМЛЯНСКИЙ,РАЙОН,ДУБРАВНЫЙ
347316,РОСТОВСКАЯ,ОБЛАСТЬ,ЦИМЛЯНСКИЙ,РАЙОН,ТЕРНОВСКАЯ
347317,РОСТОВСКАЯ,ОБЛАСТЬ,ЦИМЛЯНСКИЙ,РАЙОН,КРУТОЙ
347320,РОСТОВСКАЯ,ОБЛАСТЬ,ЦИМЛЯНСКИЙ,РАЙОН,ЦИМЛЯНСК
347323,РОСТОВСКАЯ,ОБЛАСТЬ,ЦИМЛЯНСКИЙ,РАЙОН,ЦИМЛЯНСК
347325,РОСТОВСКАЯ,ОБЛАСТЬ,ЦИМЛЯНСКИЙ,РАЙОН,ЦИМЛЯНСК
347327,РОСТОВСКАЯ,ОБЛАСТЬ,ЦИМЛЯНСКИЙ,РАЙОН,КАЛИНИНСКАЯ
347328,РОСТОВСКАЯ,ОБЛАСТЬ,ЦИМЛЯНСКИЙ,РАЙОН,АНТОНОВ
347329,РОСТОВСКАЯ,ОБЛАСТЬ,ЦИМЛЯНСКИЙ,РАЙОН,НОВОЦИМЛЯНСКАЯ
347330,РОСТОВСКАЯ,ОБЛАСТЬ,ВОЛГОДОНСКОЙ,РАЙОН,ХОЛОДНЫЙ
347331,РОСТОВСКАЯ,ОБЛАСТЬ,ВОЛГОДОНСКОЙ,РАЙОН,БОЛЬШОВСКАЯ
347332,РОСТОВСКАЯ,ОБЛАСТЬ,ВОЛГОДОНСКОЙ,РАЙОН,МОРОЗОВ
347333,РОСТОВСКАЯ,ОБЛАСТЬ,ВОЛГОДОНСКОЙ,РАЙОН,ДУБЕНЦОВСКАЯ
347334,РОСТОВСКАЯ,ОБЛАСТЬ,ВОЛГОДОНСКОЙ,РАЙОН,МИЧУРИНСКИЙ
347335,РОСТОВСКАЯ,ОБЛАСТЬ,ВОЛГОДОНСКОЙ,РАЙОН,ПОБЕДА
347337,РОСТОВСКАЯ,ОБЛАСТЬ,ВОЛГОДОНСКОЙ,РАЙОН,ЯСЫРЕВ
347338,РОСТОВСКАЯ,ОБЛАСТЬ,ВОЛГОДОНСКОЙ,РАЙОН,ПРОГРЕСС
347339,РОСТОВСКАЯ,ОБЛАСТЬ,ВОЛГОДОНСКОЙ,РАЙОН,КРАСНОДОНСКИЙ
347343,РОСТОВСКАЯ,ОБЛАСТЬ,ВОЛГОДОНСКОЙ,РАЙОН,ЛАГУТНИКИ
347346,РОСТОВСКАЯ,ОБЛАСТЬ,ВОЛГОДОНСКОЙ,РАЙОН,САВЕЛЬЕВСКИЙ
347347,РОСТОВСКАЯ,ОБЛАСТЬ,ВОЛГОДОНСКОЙ,РАЙОН,ПИРОЖОК
347350,РОСТОВСКАЯ,ОБЛАСТЬ,ВОЛГОДОНСКОЙ,РАЙОН,РОМАНОВСКАЯ
347352,РОСТОВСКАЯ,ОБЛАСТЬ,ВОЛГОДОНСКОЙ,РАЙОН,ПОТАПОВ
347353,РОСТОВСКАЯ,ОБЛАСТЬ,ВОЛГОДОНСКОЙ,РАЙОН,РЯБИЧЕВ
347355,РОСТОВСКАЯ,ОБЛАСТЬ,ВОЛГОДОНСКОЙ,РАЙОН,СЕМЕНКИН
347356,РОСТОВСКАЯ,ОБЛАСТЬ,ВОЛГОДОНСКОЙ,РАЙОН,ВИНОГРАДНЫЙ
347357,РОСТОВСКАЯ,ОБЛАСТЬ,ВОЛГОДОНСКОЙ,РАЙОН,ДОНСКОЙ
347360,РОСТОВСКАЯ,ОБЛАСТЬ,,,ВОЛГОДОНСК
347366,РОСТОВСКАЯ,ОБЛАСТЬ,,,ВОЛГОДОНСК
347368,РОСТОВСКАЯ,ОБЛАСТЬ,,,ВОЛГОДОНСК
347370,РОСТОВСКАЯ,ОБЛАСТЬ,,,ВОЛГОДОНСК
347371,РОСТОВСКАЯ,ОБЛАСТЬ,,,ВОЛГОДОНСК
347374,РОСТОВСКАЯ,ОБЛАСТЬ,,,ВОЛГОДОНСК
347375,РОСТОВСКАЯ,ОБЛАСТЬ,,,ВОЛГОДОНСК
347380,РОСТОВСКАЯ,ОБЛАСТЬ,,,ВОЛГОДОНСК
347381,РОСТОВСКАЯ,ОБЛАСТЬ,,,ВОЛГОДОНСК
347382,РОСТОВСКАЯ,ОБЛАСТЬ,,,ВОЛГОДОНСК
347383,РОСТОВСКАЯ,ОБЛАСТЬ,,,ВОЛГОДОНСК
347386,РОСТОВСКАЯ,ОБЛАСТЬ,,,ВОЛГОДОНСК
347387,РОСТОВСКАЯ,ОБЛАСТЬ,,,ВОЛГОДОНСК
347388,РОСТОВСКАЯ,ОБЛАСТЬ,,,ВОЛГОДОНСК
347389,РОСТОВСКАЯ,ОБЛАСТЬ,,,ВОЛГОДОНСК
347395,РОСТОВСКАЯ,ОБЛАСТЬ,,,ВОЛГОДОНСК
347400,РОСТОВСКАЯ,ОБЛАСТЬ,ДУБОВСКИЙ,РАЙОН,СЕМИЧНЫЙ
347401,РОСТОВСКАЯ,ОБЛАСТЬ,ДУБОВСКИЙ,РАЙОН,ГУРЕЕВ
347410,РОСТОВСКАЯ,ОБЛАСТЬ,ДУБОВСКИЙ,РАЙОН,ДУБОВСКОЕ
347412,РОСТОВСКАЯ,ОБЛАСТЬ,ДУБОВСКИЙ,РАЙОН,МИРНЫЙ
347413,РОСТОВСКАЯ,ОБЛАСТЬ,ДУБОВСКИЙ,РАЙОН,АНДРЕЕВСКАЯ
347414,РОСТОВСКАЯ,ОБЛАСТЬ,ДУБОВСКИЙ,РАЙОН,СИРОТСКИЙ
347415,РОСТОВСКАЯ,ОБЛАСТЬ,ДУБОВСКИЙ,РАЙОН,ПРИСАЛЬСКИЙ
347416,РОСТОВСКАЯ,ОБЛАСТЬ,ДУБОВСКИЙ,РАЙОН,ЕРИКОВСКИЙ
347417,РОСТОВСКАЯ,ОБЛАСТЬ,ДУБОВСКИЙ,РАЙОН,РОМАНОВ
347418,РОСТОВСКАЯ,ОБЛАСТЬ,ДУБОВСКИЙ,РАЙОН,НОВОГАШУНСКИЙ
347420,РОСТОВСКАЯ,ОБЛАСТЬ,ДУБОВСКИЙ,РАЙОН,ЩЕГЛОВ
347421,РОСТОВСКАЯ,ОБЛАСТЬ,ДУБОВСКИЙ,РАЙОН,ВЕРБОВЫЙ ЛОГ
347422,РОСТОВСКАЯ,ОБЛАСТЬ,ДУБОВСКИЙ,РАЙОН,ВЕСЕЛЫЙ
347423,РОСТОВСКАЯ,ОБЛАСТЬ,ДУБОВСКИЙ,РАЙОН,ЖУКОВСКАЯ
347425,РОСТОВСКАЯ,ОБЛАСТЬ,ДУБОВСКИЙ,РАЙОН,МАЛАЯ ЛУЧКА
347426,РОСТОВСКАЯ,ОБЛАСТЬ,ДУБОВСКИЙ,РАЙОН,АЛДАБУЛЬСКИЙ
347430,РОСТОВСКАЯ,ОБЛАСТЬ,ЗАВЕТИНСКИЙ,РАЙОН,ЗАВЕТНОЕ
347432,РОСТОВСКАЯ,ОБЛАСТЬ,ЗАВЕТИНСКИЙ,РАЙОН,КИСЕЛЕВКА
347433,РОСТОВСКАЯ,ОБЛАСТЬ,ЗАВЕТИНСКИЙ,РАЙОН,НИКОЛЬСКИЙ
347435,РОСТОВСКАЯ,ОБЛАСТЬ,ЗАВЕТИНСКИЙ,РАЙОН,ШЕБАЛИН
347437,РОСТОВСКАЯ,ОБЛАСТЬ,ЗАВЕТИНСКИЙ,РАЙОН,КИЧКИНО
347441,РОСТОВСКАЯ,ОБЛАСТЬ,ЗАВЕТИНСКИЙ,РАЙОН,ФОМИН
347442,РОСТОВСКАЯ,ОБЛАСТЬ,ЗАВЕТИНСКИЙ,РАЙОН,САВДЯ
347443,РОСТОВСКАЯ,ОБЛАСТЬ,ЗАВЕТИНСКИЙ,РАЙОН,ЗОЛОТОЕ РУНО
347444,РОСТОВСКАЯ,ОБЛАСТЬ,ЗАВЕТИНСКИЙ,РАЙОН,ФЕДОСЕЕВКА
347450,РОСТОВСКАЯ,ОБЛАСТЬ,ЗИМОВНИКОВСКИЙ,РАЙОН,ГАШУН
347453,РОСТОВСКАЯ,ОБЛАСТЬ,ЗИМОВНИКОВСКИЙ,РАЙОН,МОКРЫЙ ГАШУН
347460,РОСТОВСКАЯ,ОБЛАСТЬ,ЗИМОВНИКОВСКИЙ,РАЙОН,ЗИМОВНИКИ
347461,РОСТОВСКАЯ,ОБЛАСТЬ,ЗИМОВНИКОВСКИЙ,РАЙОН,ЗИМОВНИКИ
347462,РОСТОВСКАЯ,ОБЛАСТЬ,ЗИМОВНИКОВСКИЙ,РАЙОН,ЗИМОВНИКИ
347463,РОСТОВСКАЯ,ОБЛАСТЬ,ЗИМОВНИКОВСКИЙ,РАЙОН,ЗИМОВНИКИ
347465,РОСТОВСКАЯ,ОБЛАСТЬ,ЗИМОВНИКОВСКИЙ,РАЙОН,КАМЫШЕВ
347467,РОСТОВСКАЯ,ОБЛАСТЬ,ЗИМОВНИКОВСКИЙ,РАЙОН,САВОСЬКИН
347469,РОСТОВСКАЯ,ОБЛАСТЬ,ЗИМОВНИКОВСКИЙ,РАЙОН,ВЕРХНЕСЕРЕБРЯКОВКА
347470,РОСТОВСКАЯ,ОБЛАСТЬ,ЗИМОВНИКОВСКИЙ,РАЙОН,КУТЕЙНИКОВСКАЯ
347471,РОСТОВСКАЯ,ОБЛАСТЬ,ЗИМОВНИКОВСКИЙ,РАЙОН,БАЙКОВ
347472,РОСТОВСКАЯ,ОБЛАСТЬ,ЗИМОВНИКОВСКИЙ,РАЙОН,ПЛОТНИКОВ
347473,РОСТОВСКАЯ,ОБЛАСТЬ,ЗИМОВНИКОВСКИЙ,РАЙОН,ГЛУБОКИЙ
347474,РОСТОВСКАЯ,ОБЛАСТЬ,ЗИМОВНИКОВСКИЙ,РАЙОН,ХУТОРСКОЙ
347480,РОСТОВСКАЯ,ОБЛАСТЬ,РЕМОНТНЕНСКИЙ,РАЙОН,РЕМОНТНОЕ
347481,РОСТОВСКАЯ,ОБЛАСТЬ,РЕМОНТНЕНСКИЙ,РАЙОН,БОЛЬШОЕ РЕМОНТНОЕ
347483,РОСТОВСКАЯ,ОБЛАСТЬ,РЕМОНТНЕНСКИЙ,РАЙОН,ПЕРВОМАЙСКОЕ
347484,РОСТОВСКАЯ,ОБЛАСТЬ,РЕМОНТНЕНСКИЙ,РАЙОН,КОРМОВОЕ
347485,РОСТОВСКАЯ,ОБЛАСТЬ,РЕМОНТНЕНСКИЙ,РАЙОН,ДЕНИСОВСКИЙ
347486,РОСТОВСКАЯ,ОБЛАСТЬ,РЕМОНТНЕНСКИЙ,РАЙОН,БОГОРОДСКОЕ
347490,РОСТОВСКАЯ,ОБЛАСТЬ,РЕМОНТНЕНСКИЙ,РАЙОН,ПРИВОЛЬНЫЙ
347491,РОСТОВСКАЯ,ОБЛАСТЬ,РЕМОНТНЕНСКИЙ,РАЙОН,ПОДГОРНОЕ
347492,РОСТОВСКАЯ,ОБЛАСТЬ,РЕМОНТНЕНСКИЙ,РАЙОН,КИЕВКА
347493,РОСТОВСКАЯ,ОБЛАСТЬ,РЕМОНТНЕНСКИЙ,РАЙОН,РАЗДОЛЬНЫЙ
347494,РОСТОВСКАЯ,ОБЛАСТЬ,РЕМОНТНЕНСКИЙ,РАЙОН,КРАСНОПАРТИЗАНСКИЙ
347495,РОСТОВСКАЯ,ОБЛАСТЬ,РЕМОНТНЕНСКИЙ,РАЙОН,ВЕСЕЛЫЙ
347496,РОСТОВСКАЯ,ОБЛАСТЬ,РЕМОНТНЕНСКИЙ,РАЙОН,ВАЛУЕВКА
347497,РОСТОВСКАЯ,ОБЛАСТЬ,РЕМОНТНЕНСКИЙ,РАЙОН,ТИХИЙ ЛИМАН
347498,РОСТОВСКАЯ,ОБЛАСТЬ,РЕМОНТНЕНСКИЙ,РАЙОН,НОВОПРИВОЛЬНЫЙ
347500,РОСТОВСКАЯ,ОБЛАСТЬ,ОРЛОВСКИЙ,РАЙОН,КРАСНОАРМЕЙСКИЙ
347501,РОСТОВСКАЯ,ОБЛАСТЬ,ОРЛОВСКИЙ,РАЙОН,МАЙОРСКИЙ
347502,РОСТОВСКАЯ,ОБЛАСТЬ,ОРЛОВСКИЙ,РАЙОН,ШИРОКИЙ
347505,РОСТОВСКАЯ,ОБЛАСТЬ,ОРЛОВСКИЙ,РАЙОН,КАМЕННАЯ БАЛКА
347506,РОСТОВСКАЯ,ОБЛАСТЬ,ОРЛОВСКИЙ,РАЙОН,ГУНДОРОВСКИЙ
347510,РОСТОВСКАЯ,ОБЛАСТЬ,ОРЛОВСКИЙ,РАЙОН,ОРЛОВСКИЙ
347511,РОСТОВСКАЯ,ОБЛАСТЬ,ОРЛОВСКИЙ,РАЙОН,ОРЛОВСКИЙ
347512,РОСТОВСКАЯ,ОБЛАСТЬ,ОРЛОВСКИЙ,РАЙОН,ОРЛОВСКИЙ
347513,РОСТОВСКАЯ,ОБЛАСТЬ,ОРЛОВСКИЙ,РАЙОН,ОРЛОВСКИЙ
347521,РОСТОВСКАЯ,ОБЛАСТЬ,ОРЛОВСКИЙ,РАЙОН,БЫСТРЯНСКИЙ
347523,РОСТОВСКАЯ,ОБЛАСТЬ,ОРЛОВСКИЙ,РАЙОН,ОСТРОВЯНСКИЙ
